ID	gutmock00	gutmock01	gutmock02	gutmock03	gutmock04
580849	3.0	0.0	1.0	0.0	0.0
570491	2.0	0.0	1.0	1.0	0.0
363243	2.0	0.0	1.0	0.0	0.0
173820	3.0	0.0	1.0	0.0	0.0
180127	1.0	1.0	1.0	0.0	0.0
368452	1.0	0.0	1.0	0.0	0.0
181612	1.0	0.0	1.0	1.0	0.0
593893	2.0	0.0	1.0	1.0	0.0
561627	1.0	0.0	1.0	0.0	0.0
1053854	3.0	1.0	1.0	0.0	0.0
197974	3.0	0.0	1.0	1.0	0.0
359380	1.0	0.0	1.0	0.0	0.0
579970	1.0	0.0	1.0	0.0	0.0
272463	1.0	0.0	1.0	1.0	0.0
364035	1.0	0.0	1.0	0.0	0.0
359105	1.0	0.0	1.0	0.0	0.0
192963	2.0	0.0	1.0	0.0	1.0
290102	2.0	0.0	1.0	0.0	1.0
300180	2.0	1.0	1.0	1.0	1.0
193381	2.0	0.0	1.0	0.0	0.0
264874	1.0	0.0	1.0	0.0	0.0
359062	1.0	0.0	1.0	1.0	0.0
966981	2.0	0.0	0.0	0.0	1.0
365115	1.0	0.0	1.0	0.0	0.0
CP024742.1527774.1529289	2.0	1.0	1.0	1.0	0.0
587822	1.0	0.0	1.0	1.0	0.0
190584	1.0	1.0	1.0	0.0	0.0
588471	2.0	0.0	0.0	0.0	0.0
575407	1.0	0.0	1.0	0.0	0.0
550767	1.0	0.0	1.0	0.0	1.0
193939	1.0	0.0	1.0	0.0	0.0
193829	1.0	0.0	1.0	0.0	0.0
192330	1.0	1.0	1.0	0.0	0.0
190702	1.0	0.0	1.0	0.0	1.0
182176	1.0	0.0	1.0	0.0	0.0
588591	1.0	0.0	1.0	0.0	0.0
EU136684.1.1926	50.0	23.0	9.0	2.0	7.0
ABFZ02000010.54.1555	54.0	29.0	6.0	2.0	7.0
ABFZ02000011.1.1404	38.0	37.0	4.0	7.0	5.0
X83953	51.0	28.0	6.0	7.0	6.0
ABFZ02000022.100210.101724	53.0	30.0	8.0	7.0	4.0
NR_112943	50.0	32.0	4.0	6.0	8.0
X73440	42.0	11.0	4.0	4.0	8.0
HZ405965.1.1419	42.0	8.0	10.0	7.0	5.0
ABFX02000008.225014.226528	50.0	16.0	10.0	5.0	6.0
15712	50.0	5.0	8.0	5.0	10.0
851661	54.0	14.0	7.0	7.0	7.0
NR_113243	48.0	9.0	9.0	6.0	7.0
366919	7.0	11.0	6.0	5.0	5.0
358293	6.0	8.0	8.0	10.0	4.0
363996	2.0	8.0	5.0	6.0	4.0
L76600	7.0	6.0	7.0	11.0	8.0
368139	8.0	5.0	5.0	9.0	3.0
337339	7.0	6.0	7.0	15.0	7.0
369602	7.0	11.0	7.0	5.0	4.0
363923	10.0	6.0	6.0	5.0	4.0
527332	3.0	11.0	5.0	12.0	4.0
3239783	5.0	8.0	7.0	5.0	5.0
165753	7.0	5.0	4.0	6.0	2.0
174654	5.0	12.0	8.0	7.0	5.0
4367583	8.0	6.0	2.0	8.0	3.0
4479171	3.0	7.0	5.0	7.0	4.0
192515	4.0	5.0	3.0	7.0	5.0
344313	5.0	4.0	4.0	6.0	3.0
290018	10.0	12.0	6.0	11.0	3.0
369612	5.0	11.0	5.0	7.0	3.0
364665	5.0	10.0	5.0	8.0	5.0
594381	5.0	6.0	7.0	3.0	5.0
176894	4.0	5.0	5.0	8.0	5.0
359579	4.0	6.0	6.0	2.0	3.0
364676	5.0	10.0	6.0	10.0	3.0
182181	3.0	6.0	4.0	8.0	2.0
357724	4.0	13.0	9.0	5.0	8.0
163799	5.0	8.0	7.0	5.0	5.0
366500	4.0	8.0	5.0	4.0	2.0
170253	2.0	9.0	6.0	5.0	5.0
366036	5.0	5.0	3.0	8.0	4.0
4452049	2.0	7.0	6.0	8.0	4.0
4374175	4.0	10.0	7.0	8.0	4.0
16076	6.0	7.0	5.0	6.0	4.0
366195	4.0	11.0	8.0	8.0	4.0
362938	6.0	10.0	5.0	9.0	4.0
301256	6.0	10.0	5.0	6.0	3.0
171749	5.0	5.0	4.0	8.0	5.0
368173	5.0	6.0	2.0	5.0	3.0
363267	3.0	12.0	8.0	7.0	6.0
583562	5.0	11.0	10.0	7.0	9.0
365139	4.0	5.0	2.0	5.0	4.0
4470457	3.0	8.0	6.0	14.0	4.0
798581	1.0	9.0	6.0	5.0	6.0
362329	4.0	8.0	3.0	11.0	2.0
4347611	1.0	2.0	3.0	1.0	3.0
4414416	3.0	2.0	4.0	0.0	4.0
177313	3.0	0.0	0.0	1.0	3.0
559416	1.0	1.0	1.0	1.0	3.0
4347348	2.0	1.0	1.0	1.0	1.0
161238	2.0	0.0	1.0	1.0	2.0
CP000140.416000.417494	1.0	0.0	0.0	1.0	1.0
4331574	2.0	0.0	0.0	1.0	1.0
LC033797.1.1486	1.0	3.0	3.0	1.0	4.0
4341243	2.0	3.0	3.0	1.0	4.0
1025011	4.0	2.0	2.0	0.0	1.0
AB238925.1.1486	2.0	1.0	1.0	1.0	4.0
2279752	2.0	2.0	3.0	1.0	5.0
4333590	1.0	1.0	2.0	1.0	3.0
1550523	2.0	4.0	3.0	1.0	2.0
2830180	2.0	1.0	1.0	0.0	2.0
4309707	4.0	1.0	0.0	1.0	1.0
3609575	2.0	1.0	2.0	1.0	2.0
578014	1.0	1.0	2.0	1.0	2.0
2545906	1.0	1.0	2.0	1.0	5.0
344999	3.0	0.0	0.0	1.0	2.0
842676	2.0	0.0	0.0	1.0	2.0
342104	2.0	2.0	2.0	0.0	1.0
4362935	3.0	0.0	0.0	1.0	0.0
2133326	1.0	0.0	1.0	1.0	2.0
584317	1.0	1.0	2.0	1.0	3.0
KP944197.1.1431	3.0	0.0	2.0	0.0	3.0
4212519	1.0	0.0	0.0	0.0	2.0
1876119	2.0	1.0	1.0	0.0	2.0
552528	3.0	3.0	1.0	1.0	2.0
369714	2.0	1.0	1.0	1.0	2.0
163200	1.0	3.0	4.0	1.0	5.0
1624386	2.0	1.0	2.0	1.0	5.0
4424252	1.0	1.0	1.0	1.0	2.0
434788	2.0	1.0	0.0	1.0	2.0
585914	3.0	1.0	1.0	1.0	1.0
4383353	3.0	1.0	1.0	1.0	1.0
1768309	2.0	1.0	1.0	1.0	2.0
842171	4.0	1.0	1.0	0.0	1.0
4349503	2.0	0.0	0.0	1.0	2.0
3695679	1.0	2.0	2.0	1.0	1.0
4440268	1.0	0.0	0.0	1.0	0.0
4380875	3.0	0.0	0.0	1.0	5.0
3275938	1.0	1.0	1.0	1.0	4.0
174250	2.0	0.0	0.0	1.0	0.0
4212521	2.0	0.0	1.0	1.0	1.0
2414136	1.0	1.0	0.0	0.0	2.0
4206904	4.0	2.0	3.0	0.0	3.0
3148387	3.0	0.0	1.0	1.0	2.0
2750321	2.0	0.0	0.0	1.0	1.0
4376843	2.0	1.0	2.0	1.0	4.0
205878	1.0	1.0	2.0	1.0	3.0
4334331	1.0	1.0	1.0	1.0	2.0
210264	1.0	1.0	0.0	1.0	0.0
4372130	1.0	0.0	0.0	1.0	2.0
841350	1.0	0.0	0.0	1.0	1.0
196154	1.0	0.0	0.0	1.0	4.0
4358574	2.0	1.0	1.0	0.0	2.0
841116	2.0	0.0	0.0	1.0	2.0
211856	2.0	0.0	0.0	1.0	0.0
4333379	2.0	2.0	2.0	1.0	4.0
KR364782.1.1484	2.0	2.0	3.0	1.0	4.0
2211997	3.0	0.0	0.0	1.0	1.0
CP000140.3253636.3255132	2.0	2.0	1.0	1.0	1.0
4450711	2.0	1.0	2.0	1.0	3.0
4453667	1.0	0.0	0.0	1.0	2.0
3138286	1.0	1.0	1.0	1.0	2.0
167029	1.0	2.0	5.0	1.0	5.0
4041160	2.0	0.0	2.0	1.0	4.0
183244	1.0	1.0	2.0	1.0	2.0
4346280	1.0	3.0	2.0	1.0	2.0
846317	1.0	5.0	5.0	1.0	3.0
2823384	1.0	1.0	1.0	1.0	5.0
1758360	2.0	1.0	1.0	1.0	3.0
3307435	2.0	3.0	4.0	0.0	4.0
2231398	2.0	2.0	2.0	1.0	3.0
303877	1.0	1.0	0.0	1.0	0.0
186233	1.0	1.0	1.0	1.0	3.0
4478087	1.0	0.0	0.0	1.0	2.0
3876919	2.0	4.0	5.0	0.0	7.0
3694686	3.0	0.0	0.0	1.0	0.0
578016	2.0	0.0	0.0	1.0	2.0
3529331	3.0	1.0	0.0	0.0	1.0
4448880	2.0	2.0	1.0	1.0	0.0
624618	1.0	1.0	2.0	0.0	5.0
NR_074376	1.0	0.0	0.0	1.0	0.0
4436470	1.0	1.0	1.0	1.0	0.0
169032	1.0	2.0	2.0	1.0	2.0
360491	2.0	0.0	1.0	0.0	1.0
840027	1.0	2.0	3.0	1.0	4.0
843727	1.0	1.0	0.0	0.0	1.0
4387927	1.0	1.0	3.0	1.0	2.0
564140	2.0	1.0	1.0	1.0	3.0
4413620	1.0	0.0	0.0	1.0	2.0
AB238924.1.1486	3.0	1.0	1.0	1.0	3.0
845252	1.0	3.0	4.0	0.0	5.0
2364699	1.0	1.0	3.0	1.0	4.0
365984	1.0	0.0	0.0	0.0	3.0
EU136681.1.1911	1.0	1.0	2.0	1.0	2.0
2091514	2.0	0.0	0.0	0.0	1.0
843653	1.0	0.0	0.0	1.0	2.0
4317509	1.0	0.0	0.0	1.0	1.0
1680440	1.0	0.0	1.0	1.0	1.0
4398135	1.0	1.0	1.0	1.0	0.0
1790401	1.0	2.0	3.0	1.0	2.0
263210	1.0	0.0	2.0	1.0	3.0
2309802	1.0	0.0	1.0	0.0	2.0
582196	1.0	1.0	0.0	1.0	0.0
175171	1.0	0.0	1.0	1.0	3.0
493008	1.0	2.0	2.0	1.0	1.0
570438	1.0	2.0	2.0	0.0	1.0
4144592	1.0	2.0	1.0	1.0	1.0
4369264	1.0	0.0	2.0	1.0	4.0
2792490	1.0	5.0	4.0	1.0	3.0
3481733	1.0	4.0	3.0	1.0	5.0
AB238923.1.1486	1.0	0.0	0.0	1.0	3.0
335612	1.0	1.0	1.0	0.0	3.0
2772147	1.0	3.0	3.0	1.0	6.0
179157	1.0	1.0	1.0	1.0	5.0
NR_113099	91.0	40.0	0.0	82.0	26.0
L16465	92.0	38.0	0.0	86.0	18.0
HF545616.164905.166411	166.0	110.0	82.0	145.0	82.0
HM037995	165.0	70.0	87.0	140.0	156.0
FR749932	15.0	22.0	3.0	14.0	11.0
CP012098.2252006.2253546	8.0	21.0	6.0	14.0	25.0
JF412658	14.0	18.0	6.0	19.0	23.0
CP012098.9903.11443	8.0	14.0	5.0	15.0	10.0
CP012098.1923901.1925441	9.0	17.0	8.0	18.0	14.0
CP012098.1525.3045	17.0	14.0	5.0	13.0	26.0
CYZM01000020.534.2044	14.0	20.0	10.0	14.0	13.0
CP012098.1469166.1470706	12.0	27.0	10.0	10.0	14.0
FR749934	16.0	28.0	9.0	14.0	25.0
FP929061.44196.45716	17.0	19.0	7.0	19.0	28.0
CP012098.357627.359167	13.0	17.0	6.0	19.0	15.0
NR_117139	9.0	10.0	5.0	10.0	17.0
CP012098.1412687.1414227	10.0	19.0	5.0	11.0	31.0
CP001104.2029863.2031381	18.0	37.0	27.0	34.0	33.0
CP001104.413153.414672	32.0	44.0	34.0	28.0	29.0
CP001104.697435.698953	22.0	46.0	26.0	27.0	38.0
CP001104.872242.873760	30.0	39.0	29.0	44.0	38.0
CP001104.15561.17079	23.0	41.0	39.0	23.0	32.0
AJ312385	37.0	48.0	68.0	143.0	91.0
FP929050.3523936.3525456	42.0	50.0	77.0	139.0	92.0
NR_117758	45.0	49.0	79.0	115.0	104.0
LT907978.2354779.2356296	14.0	1.0	8.0	14.0	7.0
LT907978.739439.740956	13.0	0.0	10.0	9.0	13.0
LT907978.10744.12262	12.0	2.0	6.0	10.0	17.0
LT907978.1307181.1308698	14.0	3.0	5.0	8.0	8.0
LT907978.272589.274107	16.0	2.0	4.0	9.0	19.0
LT907978.166598.168115	12.0	1.0	9.0	8.0	12.0
ACEP01000116.1.1424	16.0	1.0	6.0	1.0	11.0
LT907978.1100487.1102004	15.0	4.0	7.0	5.0	11.0
LT907978.1952814.1954331	10.0	1.0	10.0	13.0	19.0
CP009057.391923.393466	9.0	8.0	14.0	8.0	4.0
CP009057.696292.697835	8.0	14.0	23.0	12.0	7.0
CP008741.4730397.4731935	10.0	12.0	14.0	7.0	5.0
CP007619.4433201.4434743	7.0	10.0	10.0	5.0	3.0
CP008741.2636685.2638227	7.0	13.0	22.0	7.0	9.0
CP008741.391903.393445	6.0	5.0	8.0	5.0	12.0
AB242142	6.0	13.0	12.0	6.0	7.0
CP008741.698758.700300	11.0	16.0	17.0	10.0	6.0
CP009057.2296841.2298384	7.0	19.0	17.0	8.0	6.0
CP009057.4969468.4971009	10.0	14.0	14.0	12.0	8.0
AB242143.1.1490	9.0	9.0	15.0	11.0	6.0
KP944150.1.1436	9.0	15.0	15.0	9.0	5.0
LC033790.1.1504	9.0	8.0	16.0	11.0	2.0
CP011531.4798441.4799984	7.0	12.0	17.0	8.0	7.0
NZ_JAAITS010000136.1	49.0	72.0	73.0	64.0	42.0
HM626178.1.1262	64.0	67.0	58.0	57.0	50.0
AB698910	112.0	129.0	131.0	128.0	130.0
470969	1.0	1.0	0.0	1.0	1.0
192774	1.0	0.0	0.0	1.0	0.0
185338	1.0	1.0	0.0	1.0	0.0
175491	1.0	0.0	1.0	0.0	0.0
198251	1.0	0.0	0.0	0.0	0.0
272593	1.0	0.0	1.0	0.0	0.0
2953535	1.0	0.0	0.0	0.0	0.0
3572894	1.0	0.0	0.0	0.0	0.0
X94967.1.1481	1.0	0.0	0.0	1.0	0.0
307452	1.0	0.0	0.0	0.0	0.0
4423882	1.0	0.0	0.0	0.0	0.0
110221	1.0	1.0	0.0	0.0	0.0
4366854	1.0	1.0	1.0	1.0	0.0
4394763	1.0	0.0	0.0	0.0	0.0
259263	1.0	0.0	1.0	1.0	0.0
181568	1.0	1.0	0.0	0.0	1.0
68842	1.0	0.0	1.0	0.0	0.0
264569	1.0	0.0	0.0	0.0	0.0
271476	1.0	0.0	0.0	1.0	0.0
258711	1.0	0.0	0.0	0.0	0.0
4402081	1.0	0.0	0.0	1.0	0.0
583406	1.0	0.0	0.0	0.0	0.0
261918	1.0	1.0	0.0	0.0	0.0
306480	1.0	1.0	0.0	0.0	0.0
97294	1.0	0.0	1.0	0.0	0.0
4414486	1.0	0.0	0.0	0.0	1.0
188370	1.0	0.0	0.0	0.0	0.0
2911372	1.0	0.0	0.0	1.0	0.0
663043	1.0	1.0	0.0	0.0	0.0
3359316	1.0	0.0	0.0	0.0	1.0
351734	1.0	1.0	0.0	0.0	0.0
4339978	1.0	0.0	1.0	0.0	0.0
4471569	1.0	1.0	1.0	0.0	0.0
4438330	1.0	1.0	0.0	0.0	0.0
4394801	1.0	1.0	0.0	0.0	0.0
4330142	1.0	0.0	0.0	1.0	0.0
195470	1.0	0.0	0.0	0.0	0.0
262869	1.0	0.0	0.0	1.0	0.0
183191	1.0	0.0	0.0	0.0	0.0
4030829	1.0	0.0	0.0	0.0	0.0
187703	1.0	1.0	0.0	0.0	0.0
195444	1.0	0.0	0.0	0.0	0.0
4471604	1.0	0.0	1.0	0.0	0.0
174841	1.0	0.0	0.0	0.0	1.0
4472158	1.0	0.0	0.0	0.0	1.0
3601770	1.0	1.0	0.0	0.0	0.0
184729	1.0	1.0	1.0	0.0	1.0
342397	1.0	0.0	0.0	1.0	0.0
564805	1.0	0.0	0.0	1.0	1.0
188039	1.0	0.0	0.0	0.0	0.0
275684	1.0	0.0	0.0	0.0	0.0
188090	1.0	0.0	0.0	0.0	0.0
188674	1.0	1.0	0.0	0.0	1.0
177090	1.0	0.0	0.0	0.0	0.0
2797563	1.0	1.0	0.0	0.0	0.0
4433829	1.0	1.0	0.0	0.0	0.0
JN713312.1.1522	1.0	0.0	0.0	0.0	0.0
333420	1.0	0.0	1.0	0.0	1.0
195385	1.0	0.0	0.0	1.0	0.0
3578010	1.0	0.0	0.0	1.0	0.0
181666	1.0	0.0	0.0	0.0	0.0
4390748	1.0	1.0	0.0	0.0	0.0
174360	1.0	1.0	0.0	0.0	1.0
269103	1.0	0.0	0.0	1.0	0.0
575399	1.0	0.0	0.0	0.0	0.0
985239	1.0	0.0	1.0	0.0	0.0
3851393	1.0	1.0	0.0	0.0	1.0
191086	1.0	0.0	0.0	1.0	0.0
3826177	1.0	0.0	0.0	0.0	0.0
199753	1.0	0.0	1.0	0.0	0.0
262970	1.0	0.0	0.0	0.0	0.0
313144	1.0	0.0	0.0	1.0	0.0
EU139255.1.1497	1.0	1.0	1.0	0.0	0.0
198857	1.0	0.0	0.0	0.0	0.0
179279	1.0	0.0	1.0	0.0	1.0
4361366	1.0	0.0	0.0	0.0	1.0
2216521	1.0	1.0	0.0	0.0	1.0
274399	1.0	0.0	0.0	0.0	0.0
4481420	1.0	0.0	0.0	0.0	0.0
195215	1.0	0.0	0.0	0.0	0.0
4334415	1.0	0.0	1.0	0.0	1.0
181808	1.0	0.0	0.0	0.0	0.0
4372625	1.0	1.0	0.0	1.0	0.0
3392853	1.0	1.0	1.0	1.0	0.0
FJUS01000004.641468.642981	1.0	1.0	0.0	0.0	0.0
263179	1.0	0.0	1.0	0.0	0.0
191205	1.0	1.0	1.0	1.0	1.0
4462416	1.0	0.0	0.0	0.0	0.0
178022	1.0	1.0	0.0	0.0	0.0
331803	1.0	0.0	0.0	1.0	1.0
270720	1.0	0.0	1.0	0.0	0.0
4388900	1.0	0.0	1.0	1.0	0.0
198916	1.0	0.0	0.0	0.0	0.0
229073	1.0	0.0	0.0	0.0	0.0
2953509	1.0	0.0	0.0	1.0	0.0
1962281	1.0	1.0	0.0	0.0	0.0
4018978	1.0	0.0	0.0	0.0	0.0
335701	1.0	1.0	0.0	0.0	1.0
181683	1.0	0.0	0.0	1.0	1.0
337992	1.0	0.0	0.0	0.0	0.0
193300	1.0	0.0	0.0	1.0	0.0
3982524	1.0	1.0	0.0	1.0	1.0
193897	1.0	1.0	0.0	0.0	0.0
1713225	1.0	0.0	0.0	0.0	0.0
173379	1.0	0.0	0.0	0.0	0.0
175575	1.0	0.0	1.0	0.0	1.0
2565881	1.0	0.0	0.0	0.0	0.0
4432459	1.0	1.0	0.0	0.0	0.0
FQXV01000034.14.1409	50.0	84.0	41.0	70.0	78.0
Z49863	52.0	85.0	36.0	78.0	57.0
AJ133124	47.0	48.0	53.0	55.0	51.0
NR_114315	54.0	51.0	49.0	56.0	53.0
NR_029356	15.0	8.0	15.0	6.0	12.0
AGCK01000014.389.1908	10.0	7.0	13.0	9.0	9.0
AY724678	14.0	10.0	15.0	9.0	11.0
GU968170.1.1471	10.0	10.0	18.0	4.0	10.0
CP015406.84360.85899	14.0	14.0	18.0	4.0	10.0
CP015406.1079531.1081069	13.0	10.0	7.0	3.0	6.0
MH282448.1.1412	13.0	8.0	18.0	7.0	8.0
GU562446	89.0	116.0	130.0	105.0	84.0
174577	1.0	2.0	1.0	4.0	2.0
1005842	2.0	3.0	1.0	2.0	5.0
364910	2.0	0.0	1.0	0.0	0.0
180162	1.0	0.0	0.0	1.0	3.0
526773	1.0	1.0	1.0	0.0	0.0
192362	2.0	1.0	1.0	2.0	0.0
364536	1.0	1.0	1.0	0.0	1.0
304421	1.0	1.0	1.0	1.0	0.0
405726	2.0	2.0	1.0	1.0	0.0
4423384	2.0	1.0	1.0	0.0	1.0
115408	3.0	0.0	0.0	1.0	1.0
X85101	2.0	1.0	1.0	3.0	4.0
208897	3.0	0.0	0.0	1.0	3.0
175354	1.0	3.0	0.0	4.0	3.0
367262	2.0	0.0	1.0	1.0	1.0
517148	2.0	2.0	1.0	1.0	0.0
188515	1.0	0.0	1.0	2.0	2.0
254715	2.0	2.0	1.0	2.0	1.0
360328	1.0	1.0	1.0	1.0	1.0
185148	1.0	2.0	1.0	3.0	1.0
179005	3.0	2.0	1.0	1.0	2.0
189158	2.0	1.0	1.0	1.0	1.0
183125	1.0	1.0	1.0	1.0	3.0
359053	1.0	2.0	0.0	1.0	0.0
168260	1.0	1.0	1.0	1.0	0.0
1830585	1.0	0.0	1.0	3.0	2.0
514086	2.0	0.0	1.0	1.0	0.0
180845	1.0	1.0	1.0	0.0	3.0
362541	1.0	0.0	1.0	2.0	1.0
528606	1.0	2.0	1.0	0.0	2.0
196630	2.0	0.0	1.0	2.0	3.0
194912	2.0	3.0	1.0	1.0	1.0
186568	4.0	2.0	1.0	1.0	1.0
364824	2.0	3.0	1.0	1.0	2.0
181791	1.0	1.0	1.0	3.0	1.0
582579	1.0	1.0	1.0	1.0	1.0
199520	2.0	0.0	1.0	1.0	1.0
191509	2.0	0.0	1.0	1.0	2.0
176799	1.0	1.0	1.0	0.0	2.0
527824	1.0	2.0	1.0	1.0	1.0
526805	1.0	2.0	1.0	3.0	2.0
190721	1.0	3.0	1.0	2.0	2.0
NR_118692	1.0	1.0	1.0	1.0	0.0
363638	2.0	2.0	1.0	2.0	0.0
195775	2.0	0.0	0.0	3.0	3.0
38418	2.0	0.0	1.0	0.0	1.0
359930	2.0	2.0	1.0	4.0	3.0
178599	3.0	3.0	0.0	1.0	2.0
175248	1.0	3.0	0.0	1.0	1.0
194162	1.0	0.0	0.0	2.0	1.0
178566	1.0	2.0	1.0	4.0	1.0
192740	1.0	1.0	1.0	1.0	0.0
585346	2.0	2.0	1.0	0.0	3.0
180797	1.0	2.0	1.0	1.0	0.0
181685	1.0	0.0	1.0	0.0	0.0
CYZD01000006.695.2145	1.0	1.0	1.0	1.0	2.0
AAVP02000040.351.1861	29.0	22.0	41.0	27.0	15.0
AAVP02000029.271.1782	25.0	25.0	27.0	21.0	10.0
AAVP02000002.246738.248249	31.0	16.0	34.0	28.0	15.0
NR_113077	36.0	39.0	45.0	46.0	21.0
AB331896	46.0	49.0	40.0	38.0	19.0
AY438672	20.0	12.0	6.0	3.0	1.0
ABEZ02000015.506.1996	20.0	7.0	11.0	6.0	4.0
ABEZ02000012.1768.3258	17.0	6.0	10.0	7.0	5.0
ABEZ02000021.84162.85652	15.0	5.0	10.0	9.0	2.0
ABEZ02000014.123.1613	9.0	4.0	5.0	11.0	4.0
AB370250	80.0	51.0	59.0	26.0	30.0
EF031542	31.0	34.0	46.0	32.0	59.0
ABVR01000038.1362.2880	45.0	36.0	38.0	50.0	66.0
AGZQ01000017.129.1643	16.0	47.0	62.0	11.0	12.0
AY169416.1.1303	14.0	38.0	53.0	10.0	8.0
NR_119166	9.0	40.0	56.0	20.0	10.0
AB238928	8.0	32.0	46.0	9.0	7.0
AB238929.1.1492	15.0	41.0	60.0	11.0	14.0
EU136685.1.2023	12.0	38.0	57.0	8.0	14.0
CQ889265.1.1477	70.0	106.0	60.0	85.0	76.0
MG963288	69.0	69.0	77.0	71.0	54.0
187324	1.0	1.0	8.0	1.0	1.0
EU136686.1.1972	1.0	1.0	7.0	0.0	1.0
184567	1.0	1.0	7.0	0.0	1.0
4479977	1.0	1.0	5.0	0.0	1.0
4399738	1.0	1.0	5.0	1.0	1.0
559667	1.0	0.0	8.0	1.0	1.0
2824377	1.0	0.0	3.0	1.0	1.0
NR_112932	1.0	1.0	3.0	1.0	0.0
3992501	1.0	1.0	6.0	0.0	1.0
4142051	1.0	1.0	2.0	1.0	1.0
4369816	1.0	1.0	7.0	0.0	1.0
2599837	1.0	1.0	5.0	0.0	1.0
851316	1.0	1.0	0.0	0.0	1.0
850329	1.0	1.0	4.0	1.0	1.0
578788	1.0	1.0	7.0	0.0	1.0
175487	1.0	1.0	5.0	1.0	1.0
3362951	1.0	0.0	4.0	0.0	1.0
4385318	1.0	1.0	6.0	0.0	1.0
360646	1.0	1.0	9.0	0.0	1.0
4413340	1.0	0.0	9.0	0.0	1.0
4410298	1.0	0.0	3.0	0.0	0.0
121902	1.0	1.0	3.0	1.0	1.0
1826303	1.0	1.0	4.0	1.0	1.0
4440109	1.0	1.0	6.0	0.0	1.0
2889500	1.0	1.0	6.0	0.0	1.0
251843	1.0	1.0	6.0	0.0	1.0
196926	1.0	0.0	6.0	1.0	1.0
848099	1.0	1.0	3.0	1.0	1.0
2127580	1.0	1.0	7.0	1.0	1.0
193528	1.0	1.0	7.0	1.0	1.0
3827315	1.0	1.0	4.0	0.0	1.0
320120	1.0	1.0	8.0	0.0	1.0
1906635	1.0	1.0	3.0	0.0	1.0
4421200	1.0	1.0	7.0	1.0	1.0
366398	1.0	1.0	5.0	1.0	1.0
3515488	1.0	1.0	6.0	0.0	1.0
3778081	1.0	1.0	5.0	1.0	1.0
2807530	1.0	1.0	3.0	0.0	1.0
4474055	1.0	1.0	3.0	1.0	1.0
4446754	1.0	1.0	9.0	0.0	1.0
195508	1.0	1.0	9.0	0.0	1.0
2329112	1.0	0.0	5.0	1.0	1.0
579112	1.0	0.0	9.0	0.0	1.0
325792	1.0	0.0	4.0	0.0	1.0
118105	1.0	1.0	5.0	1.0	1.0
192253	1.0	0.0	8.0	1.0	0.0
119086	1.0	1.0	3.0	1.0	1.0
4428202	1.0	1.0	5.0	0.0	1.0
3929766	1.0	0.0	4.0	0.0	1.0
3995515	1.0	1.0	7.0	0.0	1.0
4391048	1.0	1.0	6.0	0.0	1.0
342294	1.0	1.0	5.0	1.0	1.0
184610	1.0	0.0	5.0	1.0	1.0
2465078	1.0	0.0	5.0	0.0	0.0
3825890	1.0	1.0	5.0	0.0	1.0
4392569	1.0	0.0	3.0	0.0	1.0
312089	1.0	1.0	5.0	0.0	1.0
368776	1.0	1.0	4.0	1.0	1.0
2545106	1.0	1.0	6.0	0.0	1.0
191618	1.0	1.0	5.0	1.0	1.0
344683	1.0	1.0	4.0	1.0	1.0
CP022412.3584176.3585716	1.0	1.0	7.0	1.0	1.0
2640061	1.0	1.0	4.0	1.0	1.0
313756	1.0	1.0	5.0	1.0	1.0
3765185	1.0	0.0	7.0	1.0	1.0
1124170	21.0	23.0	11.0	28.0	7.0
208944	17.0	24.0	11.0	24.0	9.0
CYYR01000011.927.2431	15.0	25.0	12.0	19.0	10.0
AJ270473	11.0	32.0	6.0	15.0	15.0
CP020991.1012661.1014179	35.0	29.0	29.0	37.0	26.0
KY978733	27.0	28.0	26.0	33.0	22.0
X73443	60.0	16.0	30.0	0.0	30.0
312969	1.0	0.0	0.0	1.0	0.0
4303954	1.0	0.0	0.0	1.0	0.0
4451171	1.0	0.0	0.0	1.0	0.0
511401	1.0	0.0	0.0	1.0	0.0
849779	1.0	0.0	0.0	1.0	0.0
4295618	1.0	0.0	0.0	1.0	1.0
519998	1.0	0.0	0.0	0.0	0.0
4408223	1.0	1.0	0.0	1.0	1.0
366506	1.0	0.0	0.0	1.0	1.0
525178	1.0	0.0	0.0	1.0	0.0
551635	1.0	0.0	0.0	1.0	1.0
303503	1.0	0.0	0.0	1.0	0.0
517996	1.0	0.0	0.0	1.0	1.0
4443944	1.0	0.0	0.0	1.0	1.0
307154	1.0	0.0	1.0	0.0	0.0
335566	1.0	1.0	0.0	1.0	0.0
849060	1.0	1.0	0.0	1.0	1.0
1921615	1.0	0.0	0.0	1.0	1.0
4318208	1.0	1.0	0.0	1.0	1.0
301656	1.0	1.0	0.0	1.0	0.0
300684	1.0	0.0	0.0	1.0	0.0
4463414	1.0	1.0	0.0	0.0	0.0
523851	1.0	0.0	0.0	1.0	1.0
345899	1.0	0.0	0.0	1.0	0.0
301923	1.0	1.0	0.0	1.0	1.0
225945	1.0	0.0	0.0	1.0	0.0
321743	1.0	1.0	0.0	1.0	1.0
525322	1.0	0.0	0.0	1.0	1.0
558839	1.0	1.0	0.0	1.0	1.0
524100	1.0	0.0	0.0	1.0	1.0
293843	1.0	0.0	0.0	1.0	0.0
517885	1.0	0.0	0.0	0.0	1.0
513249	1.0	0.0	0.0	1.0	0.0
302813	1.0	0.0	1.0	1.0	1.0
