id	taxonomy
f14e55c95be6ce6dfc2dc55487faeeac	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
52b04c33ddea00aa55e0d736bb2bc062	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
fefe019299a6170061b84b2b5317ff05	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
531fff354a79ae8fc58f998396aaef3a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
15c12a51ecdadfbf719179586bc61e36	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus-delbrueckii
74317a29fa72730b7462817df9f5665f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
e61fd2dcc59d9e51d584bdb756ea9802	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_jensenii
af624638b48b99ae334a8ef5b15fe185	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__Gardnerella_vaginalis
dcedc635de4eba2f6c9a9ff7b7b142a3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_crispatus
906161c29e457f2d46d326f8a8c50a01	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri
6cc0652a8d98ec7b03dec636001daad8	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__Gardnerella_vaginalis
df37b2aaf5d3c48df8cbacc1818d5cc2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri
06301d58210ee0baac619e97d121aa38	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri
1163b9f94a220b8064f8b2ce93839d69	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri
05565ca43f6a84c2b19432a1008006af	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Fannyhessea; s__Fannyhessea_vaginae
7efa8c6307599d817833edca7216b42c	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Fannyhessea; s__Fannyhessea_vaginae
dbd211054711903e7f3fde012d1deb9e	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__Gardnerella_vaginalis
fb045c452d7a2114b939d72f82f9af6c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri
d2aac02889f091eb2f81a05b3df09847	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_dentium
26b99a7d950cca868e5ad445cde8e2b8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Unknown; g__Howardella; s__Howardella_ureilytica
382d6df074a398e7e979979d49dc2aea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_timonensis
de7640e39ab5b7f2f16f3f9d3f103cbc	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__Alloscardovia_omnicolens
2a12d512dc6a41c53e8acad16456c16d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia
9067a5a716f811d611999b8f2b2a0d8c	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_stantonii
d9199f913101f7986444675ad8acde4a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia
6df819981b466662de359b08a949f7f1	k__Bacteria; p__Actinobacteria; c__Actinomycetia; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__Alloscardovia_omnicolens
954d7e7e67728ab27a0ec483c690e899	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Anaeroglobus; s__Anaeroglobus_geminatus
8514f6c12d565c3fac711c375e007f14	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Dialister; s__Dialister_micraerophilus
e31b5f605bf2342b7e5b729f7432c7eb	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma; s__Ureaplasma_urealyticum
900fb623d74d267b40769efd600fa4c3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus_pontis
e05e9ce9b60bdf7edca2d3c1a1957983	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides-Phocaeicola; s__Bacteroides_uniformis:Phocaeicola_vulgatus
bbd7fab5b09b01039ffbd9a6600f2c45	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_colorans
f57f04f6e7e4f2bb284333d68b0b7acb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia
094e6d61f3682e6932954d6bf2cbf5af	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus_christensenii
579495d13501d66e8aabf27c2b466359	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__Eubacterium_coprostanoligenes
c495c2b6dbac5d82cd870567f7785e70	k__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__anaerobic_digester
176ce808c5753978f64c73786e63d5d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Sporobacter; s__Sporobacter_termitidis
5e0ad22c0096809741b735aa8af5fc50	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus_christensenii
88f0023f7a200b81b637675b13d6f5ab	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus_prevotii
fdb7e496e6772eb2ef173cc525bb2fe2	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__Finegoldia_magna
e1d9ece9119fc6cd3c9f2bf996b17406	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__Finegoldia_magna
d9078704085b5a0ba122decc622b1ece	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter_saccharivorans
0b28e5049200c34316cf7539526b63d6	k__Bacteria; p__Tenericutes; c__Unknown; o__Mycoplasmoidales; f__Metamycoplasmataceae; g__Metamycoplasma; s__Metamycoplasma_hominis
296a716a5c1875c89d24beabf06e8aee	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Dialister; s__Dialister_succinatiphilus
75069e2b154ce016a287ec1fefe49eed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae
788c3f5af5ed823cd7146a48f82a11ba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Unknown; g__Fenollaria; s__Fenollaria_massiliensis
29a3ecffa6bc61879b1d8ffae97c22ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Ruminococcus; s__Ruminococcus_bicirculans
a5860fd6bfd0457418b9d11534736943	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Monoglobus; s__Monoglobus_pectinilyticus
